country,year,sex,age,suicides_no,population,suicides_100k_pop,HDI_for_year,gdp_for_year,gdp_per_capita,generation
Australia,2014,male,5-14 years,6,1485754,0.4,0.94,1464955475994,66809,Generation Z
Australia,2015,male,35-54 years,944,3149299,29.97,,1349034029453,60656,Generation X
Australia,2015,male,75+ years,181,673787,26.86,,1349034029453,60656,Silent
Australia,2015,male,25-34 years,423,1762265,24,,1349034029453,60656,Millenials
Australia,2015,male,55-74 years,457,2337430,19.55,,1349034029453,60656,Boomers
Australia,2015,male,15-24 years,281,1608990,17.46,,1349034029453,60656,Millenials
Australia,2015,female,35-54 years,294,3203643,9.18,,1349034029453,60656,Generation X
Australia,2015,female,15-24 years,110,1526305,7.21,,1349034029453,60656,Millenials
Australia,2015,female,25-34 years,119,1747715,6.81,,1349034029453,60656,Millenials
Australia,2015,female,55-74 years,152,2411343,6.3,,1349034029453,60656,Boomers
Australia,2015,female,75+ years,52,884347,5.88,,1349034029453,60656,Silent
Australia,2015,female,5-14 years,8,1428159,0.56,,1349034029453,60656,Generation Z
Australia,2015,male,5-14 years,6,1507502,0.4,,1349034029453,60656,Generation Z
Austria,1985,male,75+ years,152,156535,97.1,0.76,69386774475,9759,G.I. Generation
Austria,1985,male,55-74 years,355,584253,60.76,0.76,69386774475,9759,G.I. Generation
Austria,1985,male,35-54 years,515,940526,54.76,0.76,69386774475,9759,Silent
Austria,1985,male,25-34 years,232,548783,42.28,0.76,69386774475,9759,Boomers
Austria,1985,female,75+ years,110,339223,32.43,0.76,69386774475,9759,G.I. Generation
Austria,1985,male,15-24 years,207,653728,31.66,0.76,69386774475,9759,Generation X
Austria,1985,female,55-74 years,220,842978,26.1,0.76,69386774475,9759,G.I. Generation
Austria,1985,female,35-54 years,186,936799,19.85,0.76,69386774475,9759,Silent
Austria,1985,female,25-34 years,56,544765,10.28,0.76,69386774475,9759,Boomers
Austria,1985,female,15-24 years,50,633592,7.89,0.76,69386774475,9759,Generation X
Austria,1985,male,5-14 years,6,475074,1.26,0.76,69386774475,9759,Generation X
Austria,1985,female,5-14 years,2,453859,0.44,0.76,69386774475,9759,Generation X
Austria,1986,male,75+ years,173,158694,109.01,,99036165210,13911,G.I. Generation
Austria,1986,male,55-74 years,355,588309,60.34,,99036165210,13911,G.I. Generation
Austria,1986,male,35-54 years,507,944245,53.69,,99036165210,13911,Silent
Austria,1986,male,25-34 years,272,564104,48.22,,99036165210,13911,Boomers
Austria,1986,female,75+ years,110,345431,31.84,,99036165210,13911,G.I. Generation
Austria,1986,male,15-24 years,199,645787,30.82,,99036165210,13911,Generation X
Austria,1986,female,55-74 years,195,835145,23.35,,99036165210,13911,G.I. Generation
Austria,1986,female,35-54 years,182,941348,19.33,,99036165210,13911,Silent
Austria,1986,female,25-34 years,80,558561,14.32,,99036165210,13911,Boomers
Austria,1986,female,15-24 years,60,625356,9.59,,99036165210,13911,Generation X
Austria,1986,male,5-14 years,5,466847,1.07,,99036165210,13911,Generation X
Austria,1986,female,5-14 years,1,445322,0.22,,99036165210,13911,Generation X
Austria,1987,male,75+ years,208,161591,128.72,,124168442860,17415,G.I. Generation
Austria,1987,male,55-74 years,332,591322,56.15,,124168442860,17415,G.I. Generation
Austria,1987,male,35-54 years,471,949485,49.61,,124168442860,17415,Silent
Austria,1987,male,25-34 years,247,581153,42.5,,124168442860,17415,Boomers
Austria,1987,female,75+ years,126,352121,35.78,,124168442860,17415,G.I. Generation
Austria,1987,male,15-24 years,185,632704,29.24,,124168442860,17415,Generation X
Austria,1987,female,55-74 years,230,826662,27.82,,124168442860,17415,G.I. Generation
Austria,1987,female,35-54 years,155,947458,16.36,,124168442860,17415,Silent
Austria,1987,female,25-34 years,62,573764,10.81,,124168442860,17415,Boomers
Austria,1987,female,15-24 years,49,611922,8.01,,124168442860,17415,Generation X
Austria,1987,female,5-14 years,2,440140,0.45,,124168442860,17415,Generation X
Austria,1987,male,5-14 years,2,461684,0.43,,124168442860,17415,Generation X
Austria,1988,male,75+ years,183,164555,111.21,,133339397080,18663,G.I. Generation
Austria,1988,male,55-74 years,309,593425,52.07,,133339397080,18663,G.I. Generation
Austria,1988,male,35-54 years,431,957006,45.04,,133339397080,18663,Silent
Austria,1988,male,25-34 years,229,599279,38.21,,133339397080,18663,Boomers
Austria,1988,female,75+ years,108,359018,30.08,,133339397080,18663,G.I. Generation
Austria,1988,male,15-24 years,168,616255,27.26,,133339397080,18663,Generation X
Austria,1988,female,55-74 years,186,817219,22.76,,133339397080,18663,G.I. Generation
Austria,1988,female,35-54 years,144,955925,15.06,,133339397080,18663,Silent
Austria,1988,female,25-34 years,61,589460,10.35,,133339397080,18663,Boomers
Austria,1988,female,15-24 years,28,595218,4.7,,133339397080,18663,Generation X
Austria,1988,female,5-14 years,2,437734,0.46,,133339397080,18663,Generation X
Austria,1988,male,5-14 years,2,459316,0.44,,133339397080,18663,Generation X
Austria,1989,male,75+ years,166,166370,99.78,,133105805928,18544,G.I. Generation
Austria,1989,male,55-74 years,358,594776,60.19,,133105805928,18544,G.I. Generation
Austria,1989,male,35-54 years,402,968546,41.51,,133105805928,18544,Silent
Austria,1989,female,75+ years,134,364652,36.75,,133105805928,18544,G.I. Generation
Austria,1989,male,25-34 years,218,621738,35.06,,133105805928,18544,Boomers
Austria,1989,male,15-24 years,163,601397,27.1,,133105805928,18544,Generation X
Austria,1989,female,55-74 years,182,807459,22.54,,133105805928,18544,G.I. Generation
Austria,1989,female,35-54 years,156,967898,16.12,,133105805928,18544,Silent
Austria,1989,female,25-34 years,65,607791,10.69,,133105805928,18544,Boomers
Austria,1989,female,15-24 years,48,580616,8.27,,133105805928,18544,Generation X
Austria,1989,male,5-14 years,6,459307,1.31,,133105805928,18544,Generation X
Austria,1989,female,5-14 years,0,437116,0,,133105805928,18544,Generation X
Austria,1990,male,75+ years,186,165206,112.59,0.79,166463386663,23020,G.I. Generation
Austria,1990,male,55-74 years,320,598225,53.49,0.79,166463386663,23020,G.I. Generation
Austria,1990,male,35-54 years,418,985787,42.4,0.79,166463386663,23020,Silent
Austria,1990,female,75+ years,132,365227,36.14,0.79,166463386663,23020,G.I. Generation
Austria,1990,male,25-34 years,209,646830,32.31,0.79,166463386663,23020,Boomers
Austria,1990,male,15-24 years,150,589106,25.46,0.79,166463386663,23020,Generation X
Austria,1990,female,55-74 years,173,802079,21.57,0.79,166463386663,23020,G.I. Generation
Austria,1990,female,35-54 years,150,984274,15.24,0.79,166463386663,23020,Silent
Austria,1990,female,25-34 years,53,626994,8.45,0.79,166463386663,23020,Boomers
Austria,1990,female,15-24 years,31,568627,5.45,0.79,166463386663,23020,Generation X
Austria,1990,female,5-14 years,2,437872,0.46,0.79,166463386663,23020,Generation X
Austria,1990,male,5-14 years,1,461126,0.22,0.79,166463386663,23020,Generation X
Austria,1991,male,75+ years,209,160210,130.45,,173794177725,23808,G.I. Generation
Austria,1991,male,55-74 years,336,605807,55.46,,173794177725,23808,Silent
Austria,1991,male,35-54 years,402,1008702,39.85,,173794177725,23808,Boomers
Austria,1991,male,25-34 years,197,670763,29.37,,173794177725,23808,Boomers
Austria,1991,female,75+ years,98,358612,27.33,,173794177725,23808,G.I. Generation
Austria,1991,male,15-24 years,153,576378,26.55,,173794177725,23808,Generation X
Austria,1991,female,55-74 years,144,804082,17.91,,173794177725,23808,Silent
Austria,1991,female,35-54 years,145,1006052,14.41,,173794177725,23808,Boomers
Austria,1991,female,25-34 years,49,644696,7.6,,173794177725,23808,Boomers
Austria,1991,female,15-24 years,34,556831,6.11,,173794177725,23808,Generation X
Austria,1991,male,5-14 years,2,465821,0.43,,173794177725,23808,Millenials
Austria,1991,female,5-14 years,0,441774,0,,173794177725,23808,Millenials
Austria,1992,male,75+ years,179,153805,116.38,,195078126346,26450,G.I. Generation
Austria,1992,male,55-74 years,347,615819,56.35,,195078126346,26450,Silent
Austria,1992,male,35-54 years,405,1034871,39.14,,195078126346,26450,Boomers
Austria,1992,male,25-34 years,204,691098,29.52,,195078126346,26450,Boomers
Austria,1992,female,75+ years,98,348912,28.09,,195078126346,26450,G.I. Generation
Austria,1992,male,15-24 years,142,562276,25.25,,195078126346,26450,Generation X
Austria,1992,female,55-74 years,132,809987,16.3,,195078126346,26450,Silent
Austria,1992,female,35-54 years,163,1031440,15.8,,195078126346,26450,Boomers
Austria,1992,female,25-34 years,50,660870,7.57,,195078126346,26450,Boomers
Austria,1992,female,15-24 years,33,544520,6.06,,195078126346,26450,Generation X
Austria,1992,male,5-14 years,5,472966,1.06,,195078126346,26450,Millenials
Austria,1992,female,5-14 years,1,448804,0.22,,195078126346,26450,Millenials
Austria,1993,male,75+ years,200,147907,135.22,,190379720927,25611,G.I. Generation
Austria,1993,male,55-74 years,314,627612,50.03,,190379720927,25611,Silent
Austria,1993,male,35-54 years,377,1059028,35.6,,190379720927,25611,Boomers
Austria,1993,male,25-34 years,228,706145,32.29,,190379720927,25611,Boomers
Austria,1993,female,75+ years,88,339249,25.94,,190379720927,25611,G.I. Generation
Austria,1993,male,15-24 years,119,544899,21.84,,190379720927,25611,Generation X
Austria,1993,female,55-74 years,139,817689,17,,190379720927,25611,Silent
Austria,1993,female,35-54 years,140,1054036,13.28,,190379720927,25611,Boomers
Austria,1993,female,25-34 years,54,673654,8.02,,190379720927,25611,Boomers
Austria,1993,female,15-24 years,35,529287,6.61,,190379720927,25611,Generation X
Austria,1993,male,5-14 years,6,479134,1.25,,190379720927,25611,Millenials
Austria,1993,female,5-14 years,4,454929,0.88,,190379720927,25611,Millenials
Austria,1994,male,75+ years,174,145328,119.73,,203535242742,27274,G.I. Generation
Austria,1994,male,55-74 years,331,646545,51.2,,203535242742,27274,Silent
Austria,1994,male,35-54 years,432,1071436,40.32,,203535242742,27274,Boomers
Austria,1994,male,25-34 years,207,711945,29.08,,203535242742,27274,Boomers
Austria,1994,female,75+ years,93,335528,27.72,,203535242742,27274,G.I. Generation
Austria,1994,male,15-24 years,136,525346,25.89,,203535242742,27274,Generation X
Austria,1994,female,55-74 years,149,830130,17.95,,203535242742,27274,Silent
Austria,1994,female,35-54 years,151,1064408,14.19,,203535242742,27274,Boomers
Austria,1994,female,25-34 years,58,679708,8.53,,203535242742,27274,Boomers
Austria,1994,female,15-24 years,34,510791,6.66,,203535242742,27274,Generation X
Austria,1994,female,5-14 years,6,458807,1.31,,203535242742,27274,Millenials
Austria,1994,male,5-14 years,5,482580,1.04,,203535242742,27274,Millenials
Austria,1995,male,75+ years,184,147262,124.95,0.82,241038283063,32237,G.I. Generation
Austria,1995,male,55-74 years,333,670553,49.66,0.82,241038283063,32237,Silent
Austria,1995,male,35-54 years,437,1074328,40.68,0.82,241038283063,32237,Boomers
Austria,1995,male,25-34 years,237,707468,33.5,0.82,241038283063,32237,Generation X
Austria,1995,female,75+ years,100,341098,29.32,0.82,241038283063,32237,G.I. Generation
Austria,1995,male,15-24 years,134,509262,26.31,0.82,241038283063,32237,Generation X
Austria,1995,female,55-74 years,141,843210,16.72,0.82,241038283063,32237,Silent
Austria,1995,female,35-54 years,136,1065630,12.76,0.82,241038283063,32237,Boomers
Austria,1995,female,25-34 years,59,678262,8.7,0.82,241038283063,32237,Generation X
Austria,1995,female,15-24 years,19,495368,3.84,0.82,241038283063,32237,Generation X
Austria,1995,male,5-14 years,8,483644,1.65,0.82,241038283063,32237,Millenials
Austria,1995,female,5-14 years,0,460945,0,0.82,241038283063,32237,Millenials
Austria,1996,male,75+ years,188,151691,123.94,,237250948791,31660,G.I. Generation
Austria,1996,male,55-74 years,381,690803,55.15,,237250948791,31660,Silent
Austria,1996,male,35-54 years,452,1080848,41.82,,237250948791,31660,Boomers
Austria,1996,female,75+ years,112,351514,31.86,,237250948791,31660,G.I. Generation
Austria,1996,male,25-34 years,203,696869,29.13,,237250948791,31660,Generation X
Austria,1996,male,15-24 years,108,498112,21.68,,237250948791,31660,Generation X
Austria,1996,female,55-74 years,126,850049,14.82,,237250948791,31660,Silent
Austria,1996,female,35-54 years,140,1070879,13.07,,237250948791,31660,Boomers
Austria,1996,female,25-34 years,53,672341,7.88,,237250948791,31660,Generation X
Austria,1996,female,15-24 years,12,485090,2.47,,237250948791,31660,Generation X
Austria,1996,male,5-14 years,4,483799,0.83,,237250948791,31660,Millenials
Austria,1996,female,5-14 years,0,461711,0,,237250948791,31660,Millenials
Austria,1997,male,75+ years,159,156997,101.28,,212790348405,28325,G.I. Generation
Austria,1997,male,55-74 years,313,704226,44.45,,212790348405,28325,Silent
Austria,1997,male,35-54 years,379,1095317,34.6,,212790348405,28325,Boomers
Austria,1997,male,25-34 years,201,682210,29.46,,212790348405,28325,Generation X
Austria,1997,male,15-24 years,121,490385,24.67,,212790348405,28325,Generation X
Austria,1997,female,75+ years,83,363002,22.86,,212790348405,28325,G.I. Generation
Austria,1997,female,55-74 years,131,850056,15.41,,212790348405,28325,Silent
Austria,1997,female,35-54 years,131,1084510,12.08,,212790348405,28325,Boomers
Austria,1997,female,25-34 years,48,663325,7.24,,212790348405,28325,Generation X
Austria,1997,female,15-24 years,23,477550,4.82,,212790348405,28325,Generation X
Austria,1997,male,5-14 years,2,483890,0.41,,212790348405,28325,Millenials
Austria,1997,female,5-14 years,1,461121,0.22,,212790348405,28325,Millenials
Austria,1998,male,75+ years,165,162132,101.77,,218259904402,28972,G.I. Generation
Austria,1998,male,55-74 years,334,714245,46.76,,218259904402,28972,Silent
Austria,1998,male,35-54 years,407,1114719,36.51,,218259904402,28972,Boomers
Austria,1998,male,25-34 years,166,663510,25.02,,218259904402,28972,Generation X
Austria,1998,female,75+ years,79,374674,21.08,,218259904402,28972,G.I. Generation
Austria,1998,male,15-24 years,99,486438,20.35,,218259904402,28972,Generation X
Austria,1998,female,55-74 years,116,846818,13.7,,218259904402,28972,Silent
Austria,1998,female,35-54 years,116,1103422,10.51,,218259904402,28972,Boomers
Austria,1998,female,25-34 years,45,649694,6.93,,218259904402,28972,Generation X
Austria,1998,female,15-24 years,24,472685,5.08,,218259904402,28972,Generation X
Austria,1998,male,5-14 years,6,484321,1.24,,218259904402,28972,Millenials
Austria,1998,female,5-14 years,2,460861,0.43,,218259904402,28972,Millenials
Austria,1999,male,75+ years,149,167112,89.16,,217185787343,28722,G.I. Generation
Austria,1999,male,55-74 years,329,725044,45.38,,217185787343,28722,Silent
Austria,1999,male,35-54 years,386,1135873,33.98,,217185787343,28722,Boomers
Austria,1999,female,75+ years,108,385369,28.03,,217185787343,28722,G.I. Generation
Austria,1999,male,25-34 years,161,643115,25.03,,217185787343,28722,Generation X
Austria,1999,male,15-24 years,99,485374,20.4,,217185787343,28722,Generation X
Austria,1999,female,55-74 years,122,845401,14.43,,217185787343,28722,Silent
Austria,1999,female,35-54 years,136,1123652,12.1,,217185787343,28722,Boomers
Austria,1999,female,25-34 years,37,633829,5.84,,217185787343,28722,Generation X
Austria,1999,female,15-24 years,25,470179,5.32,,217185787343,28722,Generation X
Austria,1999,male,5-14 years,2,485188,0.41,,217185787343,28722,Millenials
Austria,1999,female,5-14 years,1,461473,0.22,,217185787343,28722,Millenials
Austria,2000,male,75+ years,172,172839,99.51,0.84,196799778883,25922,G.I. Generation
Austria,2000,male,55-74 years,342,730447,46.82,0.84,196799778883,25922,Silent
Austria,2000,male,35-54 years,383,1163122,32.93,0.84,196799778883,25922,Boomers
Austria,2000,male,25-34 years,149,622975,23.92,0.84,196799778883,25922,Generation X
Austria,2000,female,75+ years,92,394864,23.3,0.84,196799778883,25922,G.I. Generation
Austria,2000,male,15-24 years,106,485710,21.82,0.84,196799778883,25922,Generation X
Austria,2000,female,55-74 years,143,840225,17.02,0.84,196799778883,25922,Silent
Austria,2000,female,35-54 years,132,1149412,11.48,0.84,196799778883,25922,Boomers
Austria,2000,female,15-24 years,27,469025,5.76,0.84,196799778883,25922,Generation X
Austria,2000,female,25-34 years,34,617481,5.51,0.84,196799778883,25922,Generation X
Austria,2000,female,5-14 years,4,461175,0.87,0.84,196799778883,25922,Millenials
Austria,2000,male,5-14 years,4,484798,0.83,0.84,196799778883,25922,Millenials
